address_key,address_natural_key,line1,line2,city,province_id,province_name,postal_code,country_code
2759,3755,Calle 5259,,Santa Fe,3,Santa Fe,5028,AR
2760,3756,Calle 5574,,Villa Carlos Paz,2,Córdoba,2463,AR
2761,3757,Calle 4257,Piso 4 Dto C,La Plata,1,Buenos Aires,7515,AR
2762,3758,Calle 4728,,Villa Carlos Paz,2,Córdoba,8304,AR
2763,3759,Calle 7873,,Córdoba,2,Córdoba,9271,AR
2764,3760,Calle 6068,Piso 2 Dto A,La Plata,1,Buenos Aires,5897,AR
2765,3761,Calle 2707,,Rafaela,3,Santa Fe,8036,AR
2766,3762,Calle 8520,Piso 11 Dto A,Córdoba,2,Córdoba,8796,AR
2767,3763,Calle 5743,,La Plata,1,Buenos Aires,8887,AR
2768,3764,Calle 4315,,La Plata,1,Buenos Aires,6012,AR
2769,3765,Calle 8799,Piso 8 Dto C,Godoy Cruz,4,Mendoza,2668,AR
2770,3766,Calle 2863,,Rafaela,3,Santa Fe,5352,AR
2771,3767,Calle 3949,Piso 5 Dto A,Mar del Plata,1,Buenos Aires,4448,AR
2772,3768,Calle 2048,,Villa Carlos Paz,2,Córdoba,2798,AR
2773,3769,Calle 4134,,San Rafael,4,Mendoza,5714,AR
2774,3770,Calle 4300,Piso 12 Dto C,CABA,1,Buenos Aires,3187,AR
2775,3771,Calle 7673,Piso 9 Dto B,La Plata,1,Buenos Aires,5170,AR
2776,3772,Calle 7993,Piso 5 Dto A,La Plata,1,Buenos Aires,9748,AR
2777,3773,Calle 7662,Piso 4 Dto C,Santa Fe,3,Santa Fe,3484,AR
2778,3774,Calle 6009,,Rafaela,3,Santa Fe,6636,AR
2779,3775,Calle 7993,,Villa Carlos Paz,2,Córdoba,7697,AR
2780,3776,Calle 4301,,Mar del Plata,1,Buenos Aires,4168,AR
2781,3777,Calle 4948,Piso 8 Dto A,CABA,1,Buenos Aires,1298,AR
2782,3778,Calle 9715,,La Plata,1,Buenos Aires,5169,AR
2783,3779,Calle 4024,Piso 5 Dto A,Villa Carlos Paz,2,Córdoba,6232,AR
2784,3780,Calle 3552,Piso 8 Dto B,San Rafael,4,Mendoza,7593,AR
2785,3781,Calle 3129,,CABA,1,Buenos Aires,1316,AR
2786,3782,Calle 512,,Mar del Plata,1,Buenos Aires,8181,AR
2787,3783,Calle 9385,,Godoy Cruz,4,Mendoza,9009,AR
2788,3784,Calle 2918,Piso 9 Dto B,Mar del Plata,1,Buenos Aires,2603,AR
2789,3785,Calle 1800,,Mendoza,4,Mendoza,7950,AR
2790,3786,Calle 5783,Piso 4 Dto B,CABA,1,Buenos Aires,4934,AR
2791,3787,Calle 8638,,Santa Fe,3,Santa Fe,9012,AR
2792,3788,Calle 8749,Piso 9 Dto A,CABA,1,Buenos Aires,2398,AR
2793,3789,Calle 1745,,La Plata,1,Buenos Aires,2219,AR
2794,3790,Calle 7670,Piso 5 Dto A,Mar del Plata,1,Buenos Aires,6075,AR
2795,3791,Calle 3687,Piso 6 Dto B,Mar del Plata,1,Buenos Aires,8235,AR
2796,3792,Calle 8523,,Godoy Cruz,4,Mendoza,1844,AR
2797,3793,Calle 5968,Piso 11 Dto B,Córdoba,2,Córdoba,3512,AR
2798,3794,Calle 2853,Piso 6 Dto A,Rafaela,3,Santa Fe,4887,AR
2799,3795,Calle 1120,Piso 3 Dto C,Santa Fe,3,Santa Fe,8031,AR
2800,3796,Calle 2105,,CABA,1,Buenos Aires,5322,AR
2801,3797,Calle 6187,Piso 2 Dto A,CABA,1,Buenos Aires,9954,AR
2802,3798,Calle 5016,Piso 7 Dto B,Rafaela,3,Santa Fe,5327,AR
2803,3799,Calle 3519,Piso 3 Dto B,La Plata,1,Buenos Aires,5590,AR
2804,3800,Calle 8533,Piso 2 Dto C,Mendoza,4,Mendoza,2398,AR
2805,3801,Calle 3074,Piso 9 Dto A,La Plata,1,Buenos Aires,3365,AR
2806,3802,Calle 8846,,Mar del Plata,1,Buenos Aires,8283,AR
2807,3803,Calle 8800,,CABA,1,Buenos Aires,5262,AR
2808,3804,Calle 458,,Córdoba,2,Córdoba,4249,AR
2809,3805,Calle 1597,Piso 2 Dto A,CABA,1,Buenos Aires,3768,AR
2810,3806,Calle 188,Piso 4 Dto A,La Plata,1,Buenos Aires,7469,AR
2811,3807,Calle 758,,La Plata,1,Buenos Aires,7910,AR
2812,3808,Calle 3887,,Mar del Plata,1,Buenos Aires,7114,AR
2813,3809,Calle 7910,Piso 12 Dto A,Mar del Plata,1,Buenos Aires,4039,AR
2814,3810,Calle 4620,Piso 9 Dto C,CABA,1,Buenos Aires,1808,AR
2815,3811,Calle 9410,,La Plata,1,Buenos Aires,3651,AR
2816,3812,Calle 5383,Piso 7 Dto B,Rafaela,3,Santa Fe,8655,AR
2817,3813,Calle 1366,Piso 7 Dto A,Mar del Plata,1,Buenos Aires,4779,AR
2818,3814,Calle 9325,Piso 1 Dto C,La Plata,1,Buenos Aires,1253,AR
2819,3815,Calle 1876,Piso 12 Dto C,La Plata,1,Buenos Aires,1869,AR
2820,3816,Calle 6124,,Río Cuarto,2,Córdoba,4077,AR
2821,3817,Calle 9496,,Mendoza,4,Mendoza,8575,AR
2822,3818,Calle 4041,,La Plata,1,Buenos Aires,7520,AR
2823,3819,Calle 2816,,Santa Fe,3,Santa Fe,3854,AR
2824,3820,Calle 411,Piso 9 Dto C,Mar del Plata,1,Buenos Aires,7010,AR
2825,3821,Calle 9888,Piso 4 Dto A,CABA,1,Buenos Aires,9933,AR
2826,3822,Calle 3148,,Santa Fe,3,Santa Fe,1069,AR
2827,3823,Calle 5346,Piso 2 Dto B,CABA,1,Buenos Aires,6538,AR
2828,3824,Calle 5656,,CABA,1,Buenos Aires,2335,AR
2829,3825,Calle 2467,,CABA,1,Buenos Aires,2421,AR
2830,3826,Calle 9551,,Mar del Plata,1,Buenos Aires,4613,AR
2831,3827,Calle 7435,Piso 2 Dto B,Rafaela,3,Santa Fe,2334,AR
2832,3828,Calle 536,Piso 6 Dto B,Córdoba,2,Córdoba,1933,AR
2833,3829,Calle 6259,,La Plata,1,Buenos Aires,7425,AR
2834,3830,Calle 9098,,CABA,1,Buenos Aires,4916,AR
2835,3831,Calle 1890,Piso 9 Dto B,La Plata,1,Buenos Aires,8495,AR
2836,3832,Calle 994,Piso 1 Dto B,Santa Fe,3,Santa Fe,4677,AR
2837,3833,Calle 9620,,Mar del Plata,1,Buenos Aires,2311,AR
2838,3834,Calle 3730,Piso 4 Dto A,Rosario,3,Santa Fe,7884,AR
2839,3835,Calle 4326,,La Plata,1,Buenos Aires,5951,AR
2840,3836,Calle 708,Piso 10 Dto B,Mar del Plata,1,Buenos Aires,4558,AR
2841,3837,Calle 6341,Piso 1 Dto B,La Plata,1,Buenos Aires,3657,AR
2842,3838,Calle 9563,Piso 6 Dto C,Mar del Plata,1,Buenos Aires,8820,AR
2843,3839,Calle 1762,Piso 1 Dto B,Rosario,3,Santa Fe,7425,AR
2844,3840,Calle 4751,Piso 11 Dto C,Santa Fe,3,Santa Fe,7853,AR
2845,3841,Calle 9262,,Mar del Plata,1,Buenos Aires,7347,AR
2846,3842,Calle 4397,,La Plata,1,Buenos Aires,1170,AR
2847,3843,Calle 6230,Piso 9 Dto B,Mar del Plata,1,Buenos Aires,1186,AR
2848,3844,Calle 9789,Piso 3 Dto C,Mar del Plata,1,Buenos Aires,2108,AR
2849,3845,Calle 8977,Piso 8 Dto A,La Plata,1,Buenos Aires,8220,AR
2850,3846,Calle 7675,,La Plata,1,Buenos Aires,7656,AR
2851,3847,Calle 7675,Piso 10 Dto A,La Plata,1,Buenos Aires,2142,AR
2852,3848,Calle 3906,,La Plata,1,Buenos Aires,7872,AR
2853,3849,Calle 6667,,CABA,1,Buenos Aires,5709,AR
2854,3850,Calle 3963,,CABA,1,Buenos Aires,4764,AR
2855,3851,Calle 6573,Piso 12 Dto A,CABA,1,Buenos Aires,5236,AR
2856,3852,Calle 6535,,Córdoba,2,Córdoba,4124,AR
2857,3853,Calle 5294,Piso 3 Dto C,La Plata,1,Buenos Aires,2480,AR
2858,3854,Calle 7904,,CABA,1,Buenos Aires,7267,AR
2859,3855,Calle 5511,Piso 5 Dto C,Mar del Plata,1,Buenos Aires,6581,AR
2860,3856,Calle 8525,,Mar del Plata,1,Buenos Aires,6932,AR
2861,3857,Calle 8674,,Mendoza,4,Mendoza,8275,AR
2862,3858,Calle 2163,,Santa Fe,3,Santa Fe,8858,AR
2863,3859,Calle 9022,Piso 9 Dto C,Santa Fe,3,Santa Fe,9918,AR
2864,3860,Calle 689,,CABA,1,Buenos Aires,3765,AR
2865,3861,Calle 7874,Piso 1 Dto A,CABA,1,Buenos Aires,7574,AR
2866,3862,Calle 9449,Piso 11 Dto A,San Rafael,4,Mendoza,9593,AR
2867,3863,Calle 8144,,Mar del Plata,1,Buenos Aires,5122,AR
2868,3864,Calle 5936,,Rafaela,3,Santa Fe,8764,AR
2869,3865,Calle 6998,,CABA,1,Buenos Aires,3994,AR
2870,3866,Calle 7717,Piso 1 Dto A,Córdoba,2,Córdoba,2287,AR
2871,3867,Calle 5116,,La Plata,1,Buenos Aires,3458,AR
2872,3868,Calle 60,Piso 2 Dto C,CABA,1,Buenos Aires,6912,AR
2873,3869,Calle 1095,Piso 7 Dto B,La Plata,1,Buenos Aires,3252,AR
2874,3870,Calle 6649,Piso 7 Dto A,La Plata,1,Buenos Aires,6235,AR
2875,3871,Calle 2804,Piso 7 Dto C,Santa Fe,3,Santa Fe,5142,AR
2876,3872,Calle 3766,,CABA,1,Buenos Aires,8885,AR
2877,3873,Calle 4790,,Godoy Cruz,4,Mendoza,4304,AR
2878,3874,Calle 8318,,Villa Carlos Paz,2,Córdoba,4541,AR
2879,3875,Calle 172,,Mar del Plata,1,Buenos Aires,5253,AR
2880,3876,Calle 2516,Piso 4 Dto A,Mar del Plata,1,Buenos Aires,8953,AR
2881,3877,Calle 8709,,Mar del Plata,1,Buenos Aires,8541,AR
2882,3878,Calle 1751,Piso 10 Dto B,CABA,1,Buenos Aires,8919,AR
2883,3879,Calle 5741,,CABA,1,Buenos Aires,1757,AR
2884,3880,Calle 9007,Piso 12 Dto C,Rosario,3,Santa Fe,3069,AR
2885,3881,Calle 9259,Piso 8 Dto A,CABA,1,Buenos Aires,4239,AR
2886,3882,Calle 2647,Piso 10 Dto A,Río Cuarto,2,Córdoba,9774,AR
2887,3883,Calle 1267,Piso 7 Dto A,Mendoza,4,Mendoza,2364,AR
2888,3884,Calle 7646,Piso 6 Dto B,Córdoba,2,Córdoba,2813,AR
2889,3885,Calle 9197,Piso 8 Dto A,Godoy Cruz,4,Mendoza,3596,AR
2890,3886,Calle 1307,,Mar del Plata,1,Buenos Aires,2148,AR
2891,3887,Calle 7698,,Mar del Plata,1,Buenos Aires,8114,AR
2892,3888,Calle 4868,Piso 4 Dto C,La Plata,1,Buenos Aires,4236,AR
2893,3889,Calle 7577,,Rafaela,3,Santa Fe,7166,AR
2894,3890,Calle 6654,,La Plata,1,Buenos Aires,9495,AR
2895,3891,Calle 9362,Piso 1 Dto A,Rafaela,3,Santa Fe,9748,AR
2896,3892,Calle 4801,Piso 8 Dto C,Córdoba,2,Córdoba,1828,AR
2897,3893,Calle 4704,,Río Cuarto,2,Córdoba,7864,AR
2898,3894,Calle 6803,,La Plata,1,Buenos Aires,7643,AR
2899,3895,Calle 2268,Piso 3 Dto B,Río Cuarto,2,Córdoba,3519,AR
2900,3896,Calle 3784,,Mar del Plata,1,Buenos Aires,5397,AR
2901,3897,Calle 5441,,San Rafael,4,Mendoza,2781,AR
2902,3898,Calle 2987,,Rosario,3,Santa Fe,5237,AR
2903,3899,Calle 6900,,Godoy Cruz,4,Mendoza,2077,AR
2904,3900,Calle 3650,Piso 4 Dto B,Mar del Plata,1,Buenos Aires,8346,AR
2905,3901,Calle 8827,Piso 11 Dto A,Mar del Plata,1,Buenos Aires,7836,AR
2906,3902,Calle 7810,,Godoy Cruz,4,Mendoza,1325,AR
2907,3903,Calle 4935,,CABA,1,Buenos Aires,7597,AR
2908,3904,Calle 3323,,Mar del Plata,1,Buenos Aires,1621,AR
2909,3905,Calle 6662,Piso 2 Dto C,La Plata,1,Buenos Aires,5933,AR
2910,3906,Calle 4087,Piso 12 Dto C,La Plata,1,Buenos Aires,6211,AR
2911,3907,Calle 4656,,Córdoba,2,Córdoba,3047,AR
2912,3908,Calle 2353,,Río Cuarto,2,Córdoba,8092,AR
2913,3909,Calle 9354,,Godoy Cruz,4,Mendoza,6009,AR
2914,3910,Calle 9626,Piso 1 Dto B,Villa Carlos Paz,2,Córdoba,4473,AR
2915,3911,Calle 5682,Piso 3 Dto C,Rafaela,3,Santa Fe,4644,AR
2916,3912,Calle 8372,,CABA,1,Buenos Aires,1322,AR
2917,3913,Calle 4073,,La Plata,1,Buenos Aires,1826,AR
2918,3914,Calle 5083,,Godoy Cruz,4,Mendoza,5802,AR
2919,3915,Calle 9340,,Mendoza,4,Mendoza,8514,AR
2920,3916,Calle 5683,,CABA,1,Buenos Aires,7549,AR
2921,3917,Calle 5352,Piso 2 Dto A,CABA,1,Buenos Aires,2470,AR
2922,3918,Calle 8755,Piso 8 Dto A,Godoy Cruz,4,Mendoza,1857,AR
2923,3919,Calle 4902,Piso 6 Dto B,Mar del Plata,1,Buenos Aires,2166,AR
2924,3920,Calle 6084,,Córdoba,2,Córdoba,6255,AR
2925,3921,Calle 7968,,CABA,1,Buenos Aires,5087,AR
2926,3922,Calle 3658,Piso 12 Dto C,Godoy Cruz,4,Mendoza,5160,AR
2927,3923,Calle 1804,Piso 6 Dto C,Villa Carlos Paz,2,Córdoba,6145,AR
2928,3924,Calle 6428,,CABA,1,Buenos Aires,9436,AR
2929,3925,Calle 4031,,Godoy Cruz,4,Mendoza,7725,AR
2930,3926,Calle 8790,Piso 11 Dto B,Rosario,3,Santa Fe,4890,AR
2931,3927,Calle 7508,Piso 7 Dto A,CABA,1,Buenos Aires,1680,AR
2932,3928,Calle 9947,Piso 9 Dto C,La Plata,1,Buenos Aires,9207,AR
2933,3929,Calle 9760,,Villa Carlos Paz,2,Córdoba,6014,AR
2934,3930,Calle 6922,,Río Cuarto,2,Córdoba,1621,AR
2935,3931,Calle 6842,,La Plata,1,Buenos Aires,4547,AR
2936,3932,Calle 8593,,Mar del Plata,1,Buenos Aires,9813,AR
2937,3933,Calle 1878,,La Plata,1,Buenos Aires,7678,AR
2938,3934,Calle 5773,Piso 2 Dto C,Mar del Plata,1,Buenos Aires,7888,AR
2939,3935,Calle 577,Piso 11 Dto C,San Rafael,4,Mendoza,6473,AR
2940,3936,Calle 2627,,Rafaela,3,Santa Fe,9585,AR
2941,3937,Calle 8000,,CABA,1,Buenos Aires,5757,AR
2942,3938,Calle 7506,Piso 4 Dto B,CABA,1,Buenos Aires,5632,AR
2943,3939,Calle 472,,CABA,1,Buenos Aires,7559,AR
2944,3940,Calle 9805,Piso 10 Dto C,San Rafael,4,Mendoza,2691,AR
2945,3941,Calle 9955,Piso 9 Dto A,La Plata,1,Buenos Aires,8560,AR
2946,3942,Calle 4317,Piso 10 Dto A,La Plata,1,Buenos Aires,7208,AR
2947,3943,Calle 7364,Piso 6 Dto A,La Plata,1,Buenos Aires,9051,AR
2948,3944,Calle 5806,Piso 7 Dto A,La Plata,1,Buenos Aires,6987,AR
2949,3945,Calle 4079,,La Plata,1,Buenos Aires,8190,AR
2950,3946,Calle 267,,Córdoba,2,Córdoba,6726,AR
2951,3947,Calle 7021,,Santa Fe,3,Santa Fe,8695,AR
2952,3948,Calle 302,,CABA,1,Buenos Aires,7201,AR
2953,3949,Calle 1774,Piso 10 Dto A,Villa Carlos Paz,2,Córdoba,2765,AR
2954,3950,Calle 2519,,La Plata,1,Buenos Aires,5302,AR
2955,3951,Calle 4753,,La Plata,1,Buenos Aires,1947,AR
2956,3952,Calle 8312,,CABA,1,Buenos Aires,4420,AR
2957,3953,Calle 3882,Piso 9 Dto C,La Plata,1,Buenos Aires,3213,AR
2958,3954,Calle 3516,Piso 1 Dto A,La Plata,1,Buenos Aires,5075,AR
2959,3955,Calle 974,,Mar del Plata,1,Buenos Aires,5768,AR
2960,3956,Calle 5034,,Mar del Plata,1,Buenos Aires,9056,AR
2961,3957,Calle 9280,Piso 11 Dto B,Mar del Plata,1,Buenos Aires,5447,AR
2962,3958,Calle 8389,,Rosario,3,Santa Fe,6885,AR
2963,3959,Calle 2569,,La Plata,1,Buenos Aires,8411,AR
2964,3960,Calle 69,,Córdoba,2,Córdoba,1612,AR
2965,3961,Calle 639,Piso 6 Dto B,La Plata,1,Buenos Aires,8399,AR
2966,3962,Calle 6046,,CABA,1,Buenos Aires,5299,AR
2967,3963,Calle 2720,Piso 9 Dto A,San Rafael,4,Mendoza,2137,AR
2968,3964,Calle 8885,,CABA,1,Buenos Aires,3082,AR
2969,3965,Calle 4513,,La Plata,1,Buenos Aires,7252,AR
2970,3966,Calle 2303,Piso 8 Dto B,La Plata,1,Buenos Aires,5617,AR
2971,3967,Calle 2372,,CABA,1,Buenos Aires,5113,AR
2972,3968,Calle 3136,,La Plata,1,Buenos Aires,8561,AR
2973,3969,Calle 6013,,La Plata,1,Buenos Aires,2800,AR
2974,3970,Calle 6231,,CABA,1,Buenos Aires,5318,AR
2975,3971,Calle 9401,Piso 7 Dto A,Córdoba,2,Córdoba,2397,AR
2976,3972,Calle 8215,,CABA,1,Buenos Aires,2670,AR
2977,3973,Calle 9819,Piso 3 Dto B,Villa Carlos Paz,2,Córdoba,7704,AR
2978,3974,Calle 4743,,Córdoba,2,Córdoba,5289,AR
2979,3975,Calle 1143,,CABA,1,Buenos Aires,2696,AR
2980,3976,Calle 1408,,La Plata,1,Buenos Aires,3565,AR
2981,3977,Calle 9622,Piso 11 Dto A,Villa Carlos Paz,2,Córdoba,6108,AR
2982,3978,Calle 6785,Piso 1 Dto C,La Plata,1,Buenos Aires,1782,AR
2983,3979,Calle 8247,,La Plata,1,Buenos Aires,2133,AR
2984,3980,Calle 5795,Piso 7 Dto B,La Plata,1,Buenos Aires,8762,AR
2985,3981,Calle 7500,Piso 6 Dto C,Mendoza,4,Mendoza,5403,AR
2986,3982,Calle 448,Piso 4 Dto A,La Plata,1,Buenos Aires,5350,AR
2987,3983,Calle 8606,,Río Cuarto,2,Córdoba,5045,AR
2988,3984,Calle 4734,Piso 2 Dto A,Villa Carlos Paz,2,Córdoba,5922,AR
2989,3985,Calle 278,Piso 4 Dto A,La Plata,1,Buenos Aires,8387,AR
2990,3986,Calle 9119,Piso 1 Dto B,CABA,1,Buenos Aires,7497,AR
2991,3987,Calle 1331,Piso 1 Dto C,CABA,1,Buenos Aires,6444,AR
2992,3988,Calle 2716,Piso 6 Dto A,CABA,1,Buenos Aires,1613,AR
2993,3989,Calle 1007,Piso 5 Dto B,Mendoza,4,Mendoza,9536,AR
2994,3990,Calle 9199,Piso 7 Dto C,La Plata,1,Buenos Aires,9335,AR
2995,3991,Calle 199,Piso 11 Dto A,La Plata,1,Buenos Aires,2745,AR
2996,3992,Calle 7677,Piso 1 Dto A,Godoy Cruz,4,Mendoza,8967,AR
2997,3993,Calle 9407,,Villa Carlos Paz,2,Córdoba,4309,AR
2998,3994,Calle 1813,,CABA,1,Buenos Aires,7932,AR
2999,3995,Calle 388,Piso 3 Dto A,Godoy Cruz,4,Mendoza,5695,AR
3000,3996,Calle 5476,Piso 10 Dto B,La Plata,1,Buenos Aires,5576,AR
3001,3997,Calle 8504,Piso 5 Dto C,Mar del Plata,1,Buenos Aires,6610,AR
3002,3998,Calle 9299,,Mendoza,4,Mendoza,4458,AR
3003,3999,Calle 908,,CABA,1,Buenos Aires,7303,AR
3004,4000,Calle 6323,Piso 12 Dto A,Mendoza,4,Mendoza,8477,AR
3005,4001,Calle 3547,Piso 10 Dto B,La Plata,1,Buenos Aires,3535,AR
3006,4002,Calle 2495,Piso 4 Dto C,Mar del Plata,1,Buenos Aires,9618,AR
3007,4003,Calle 3992,Piso 10 Dto A,Rafaela,3,Santa Fe,7357,AR
3008,4004,Calle 4273,,CABA,1,Buenos Aires,5480,AR
3009,4005,Calle 9978,,Santa Fe,3,Santa Fe,8052,AR
3010,4006,Calle 1660,Piso 8 Dto A,Mar del Plata,1,Buenos Aires,8577,AR
3011,4007,Calle 1990,Piso 7 Dto A,Mar del Plata,1,Buenos Aires,1401,AR
3012,4008,Calle 9131,Piso 10 Dto A,Río Cuarto,2,Córdoba,5308,AR
3013,4009,Calle 9709,Piso 9 Dto C,CABA,1,Buenos Aires,1255,AR
3014,4010,Calle 5369,,San Rafael,4,Mendoza,4781,AR
3015,4011,Calle 7790,Piso 12 Dto A,CABA,1,Buenos Aires,7513,AR
3016,4012,Calle 9902,Piso 11 Dto A,CABA,1,Buenos Aires,1390,AR
3017,4013,Calle 117,,CABA,1,Buenos Aires,2820,AR
3018,4014,Calle 6949,,La Plata,1,Buenos Aires,8531,AR
3019,4015,Calle 8426,,Villa Carlos Paz,2,Córdoba,4784,AR
3020,4016,Calle 9111,,Mar del Plata,1,Buenos Aires,9697,AR
3021,4017,Calle 9388,Piso 10 Dto A,Villa Carlos Paz,2,Córdoba,8832,AR
3022,4018,Calle 1206,Piso 1 Dto B,CABA,1,Buenos Aires,9670,AR
3023,4019,Calle 4015,Piso 11 Dto B,La Plata,1,Buenos Aires,6193,AR
3024,4020,Calle 2072,,CABA,1,Buenos Aires,3288,AR
3025,4021,Calle 8623,Piso 12 Dto B,CABA,1,Buenos Aires,2991,AR
3026,4022,Calle 3660,,Mar del Plata,1,Buenos Aires,7774,AR
3027,4023,Calle 7150,Piso 10 Dto A,Rafaela,3,Santa Fe,9302,AR
3028,4024,Calle 9986,Piso 10 Dto A,Mar del Plata,1,Buenos Aires,8576,AR
3029,4025,Calle 2415,,CABA,1,Buenos Aires,4737,AR
3030,4026,Calle 8744,Piso 3 Dto C,Mendoza,4,Mendoza,8441,AR
3031,4027,Calle 3939,Piso 8 Dto C,Mar del Plata,1,Buenos Aires,6257,AR
3032,4028,Calle 3032,Piso 10 Dto B,Godoy Cruz,4,Mendoza,5229,AR
3033,4029,Calle 4069,Piso 12 Dto C,Villa Carlos Paz,2,Córdoba,9882,AR
3034,4030,Calle 1219,,CABA,1,Buenos Aires,1759,AR
3035,4031,Calle 8516,Piso 1 Dto B,Mar del Plata,1,Buenos Aires,8846,AR
3036,4032,Calle 5698,,Santa Fe,3,Santa Fe,7367,AR
3037,4033,Calle 7847,,Rafaela,3,Santa Fe,6838,AR
3038,4034,Calle 4366,Piso 7 Dto A,Córdoba,2,Córdoba,3757,AR
3039,4035,Calle 6502,,Mar del Plata,1,Buenos Aires,4544,AR
3040,4036,Calle 4866,,Mar del Plata,1,Buenos Aires,3870,AR
3041,4037,Calle 9658,Piso 10 Dto B,Mar del Plata,1,Buenos Aires,4725,AR
3042,4038,Calle 3205,Piso 10 Dto B,San Rafael,4,Mendoza,6174,AR
3043,4039,Calle 2393,Piso 5 Dto C,Mar del Plata,1,Buenos Aires,5414,AR
3044,4040,Calle 3549,,La Plata,1,Buenos Aires,4578,AR
3045,4041,Calle 6439,Piso 11 Dto B,La Plata,1,Buenos Aires,2705,AR
3046,4042,Calle 4779,,Mar del Plata,1,Buenos Aires,4407,AR
3047,4043,Calle 704,,Rafaela,3,Santa Fe,1525,AR
3048,4044,Calle 2722,,Río Cuarto,2,Córdoba,9376,AR
3049,4045,Calle 1813,,CABA,1,Buenos Aires,2363,AR
3050,4046,Calle 6993,Piso 6 Dto B,Córdoba,2,Córdoba,3446,AR
3051,4047,Calle 108,Piso 2 Dto C,CABA,1,Buenos Aires,1368,AR
3052,4048,Calle 7700,,Mar del Plata,1,Buenos Aires,8157,AR
3053,4049,Calle 7044,Piso 4 Dto C,Mar del Plata,1,Buenos Aires,6345,AR
3054,4050,Calle 5362,,Mar del Plata,1,Buenos Aires,1319,AR
3055,4051,Calle 531,Piso 9 Dto A,Mendoza,4,Mendoza,9810,AR
3056,4052,Calle 7034,,Córdoba,2,Córdoba,1210,AR
3057,4053,Calle 2206,Piso 3 Dto A,La Plata,1,Buenos Aires,1627,AR
3058,4054,Calle 3784,,Río Cuarto,2,Córdoba,5451,AR
3059,4055,Calle 4500,Piso 4 Dto B,Rafaela,3,Santa Fe,4353,AR
3060,4056,Calle 2320,,San Rafael,4,Mendoza,7808,AR
3061,4057,Calle 6985,Piso 10 Dto B,La Plata,1,Buenos Aires,6006,AR
3062,4058,Calle 4166,Piso 6 Dto B,CABA,1,Buenos Aires,2053,AR
3063,4059,Calle 6406,Piso 5 Dto C,La Plata,1,Buenos Aires,1070,AR
3064,4060,Calle 4754,,Villa Carlos Paz,2,Córdoba,2635,AR
3065,4061,Calle 8025,,Córdoba,2,Córdoba,7764,AR
3066,4062,Calle 2124,,Mar del Plata,1,Buenos Aires,6876,AR
3067,4063,Calle 9992,Piso 7 Dto C,CABA,1,Buenos Aires,2617,AR
3068,4064,Calle 5430,,CABA,1,Buenos Aires,3664,AR
3069,4065,Calle 787,,Río Cuarto,2,Córdoba,8471,AR
3070,4066,Calle 5732,,Córdoba,2,Córdoba,6014,AR
3071,4067,Calle 5569,,Mendoza,4,Mendoza,6965,AR
3072,4068,Calle 1898,Piso 6 Dto A,Rosario,3,Santa Fe,6232,AR
3073,4069,Calle 7586,,Córdoba,2,Córdoba,7584,AR
3074,4070,Calle 4528,,La Plata,1,Buenos Aires,4898,AR
3075,4071,Calle 8744,Piso 9 Dto A,La Plata,1,Buenos Aires,2928,AR
3076,4072,Calle 2151,,La Plata,1,Buenos Aires,7028,AR
3077,4073,Calle 5972,,Godoy Cruz,4,Mendoza,6340,AR
3078,4074,Calle 5263,,Villa Carlos Paz,2,Córdoba,2752,AR
3079,4075,Calle 8983,Piso 4 Dto A,Rafaela,3,Santa Fe,6428,AR
3080,4076,Calle 7245,,CABA,1,Buenos Aires,2437,AR
3081,4077,Calle 5844,Piso 9 Dto C,Mar del Plata,1,Buenos Aires,1638,AR
3082,4078,Calle 2751,,Rafaela,3,Santa Fe,4300,AR
3083,4079,Calle 6160,,Río Cuarto,2,Córdoba,5461,AR
3084,4080,Calle 1153,,Mar del Plata,1,Buenos Aires,1115,AR
3085,4081,Calle 1915,Piso 12 Dto A,CABA,1,Buenos Aires,3074,AR
3086,4082,Calle 6455,,La Plata,1,Buenos Aires,9533,AR
3087,4083,Calle 5780,Piso 3 Dto C,Río Cuarto,2,Córdoba,9390,AR
3088,4084,Calle 8948,Piso 5 Dto A,CABA,1,Buenos Aires,7486,AR
3089,4085,Calle 141,Piso 11 Dto A,Mar del Plata,1,Buenos Aires,4886,AR
3090,4086,Calle 9542,Piso 10 Dto C,Río Cuarto,2,Córdoba,5533,AR
3091,4087,Calle 4140,,Mar del Plata,1,Buenos Aires,1708,AR
3092,4088,Calle 6981,Piso 3 Dto B,CABA,1,Buenos Aires,5666,AR
3093,4089,Calle 5811,Piso 10 Dto A,La Plata,1,Buenos Aires,1507,AR
3094,4090,Calle 8445,Piso 4 Dto C,Mar del Plata,1,Buenos Aires,1887,AR
3095,4091,Calle 9377,Piso 7 Dto B,Rafaela,3,Santa Fe,8380,AR
3096,4092,Calle 8141,,Rafaela,3,Santa Fe,7199,AR
3097,4093,Calle 5024,Piso 11 Dto A,CABA,1,Buenos Aires,4449,AR
3098,4094,Calle 1604,Piso 11 Dto B,San Rafael,4,Mendoza,7355,AR
3099,4095,Calle 3168,,Rafaela,3,Santa Fe,1042,AR
3100,4096,Calle 6356,,CABA,1,Buenos Aires,4125,AR
3101,4097,Calle 5269,,Río Cuarto,2,Córdoba,4098,AR
3102,4098,Calle 5572,Piso 3 Dto C,Río Cuarto,2,Córdoba,1708,AR
