payment_key,customer_key,channel_key,store_key,amount,method,status,paid_at,transaction_ref
10298,175,1,,36300.0,GATEWAY,PAID,2025-06-23 09:55:50,TX-RSP1IT1PD654
10299,1174,1,,29949.6,CARD,PAID,2024-12-17 19:54:36,TX-GRWYQ1R3V4TS
10300,1182,1,,45604.5,CARD,PAID,2025-07-01 23:55:43,TX-27DTG4EQXZ3V
10301,75,2,3,107811.0,CASH,PAID,2024-01-04 16:55:08,TX-3BHV8027YQ3W
10302,846,2,4,39204.0,CARD,PAID,2024-09-15 13:39:40,TX-93SJJPJAEQNE
10303,855,2,1,81312.0,CARD,PAID,2025-09-22 17:05:05,TX-CD5RMAITWUEH
10304,1424,1,,43888.8,GATEWAY,PAID,2025-02-21 02:54:50,TX-YOXGAQV3EMSA
10305,18,2,4,50965.2,CASH,PAID,2024-05-15 15:04:57,TX-BFTGZ1J2GZ4W
10306,797,1,,20466.75,GATEWAY,PAID,2024-03-31 11:00:36,TX-LOQH5E7LPDBH
10307,234,1,,55176.0,GATEWAY,PAID,2025-01-11 00:11:13,TX-93WBIX61Z23A
10308,921,2,4,42471.0,CASH,PAID,2025-09-08 03:28:57,TX-PAGG27SGY3WY
10309,1293,1,,25729.2,CARD,PAID,2024-11-04 14:10:34,TX-7QR0L75RCE8V
10310,78,1,,36183.6,GATEWAY,PAID,2025-05-03 18:38:37,TX-PHYXXY2KIT3U
10311,970,2,2,11761.2,CASH,PAID,2024-12-15 17:14:36,TX-5SIKHACJMCZE
10312,27,2,1,34303.5,TRANSFER,PAID,2024-12-16 00:50:59,TX-SVDLGTYKZY5J
10313,965,1,,44651.1,GATEWAY,PAID,2025-05-20 22:07:18,TX-2BPONC2WYG33
10314,1463,1,,68173.5,CARD,PAID,2024-03-18 01:33:42,TX-PYSJLW4ID75N
10315,330,1,,66603.0,CARD,PAID,2025-01-24 01:15:20,TX-R1HBFYZ69Y0P
10316,57,2,4,93799.2,CARD,PAID,2025-03-26 07:42:20,TX-B6M37O0YKQ4B
10317,538,1,,65514.0,CARD,PAID,2025-08-04 11:38:13,TX-4NV48DLGFG3R
10318,695,2,1,13068.0,TRANSFER,PAID,2024-02-07 03:30:54,TX-PZPRTMKAMI2R
10319,948,1,,62319.6,CARD,FAILED,,
10320,39,2,3,29040.0,CARD,PAID,2024-08-03 11:13:12,TX-XGLNVQKML8QR
10321,472,1,,35685.0,GATEWAY,PAID,2024-03-25 00:10:20,TX-9I1B8QQDBRZN
10322,1347,2,3,59604.6,CASH,REFUNDED,2024-04-19 21:21:47,TX-MSW1E3WZWC1G
10323,582,2,2,26136.0,CASH,PAID,2025-09-24 18:36:40,TX-NWAUK504JE7I
10324,271,1,,43560.0,GATEWAY,PAID,2024-10-20 11:35:35,TX-6VB54AQEAR5K
10325,87,1,,69202.08,GATEWAY,PAID,2024-02-11 16:43:55,TX-QOFX3P5VX325
10326,1150,1,,42064.2,CARD,PAID,2025-07-27 12:41:32,TX-ZROVD5S032S9
10327,1298,2,1,18150.0,CARD,PAID,2024-12-12 02:56:53,TX-4KDGFD3C7DYG
10328,115,1,,18142.5,CARD,PAID,2024-07-18 08:30:08,TX-DOSP7XNI7J4U
10329,672,1,,37800.0,CARD,PAID,2025-04-30 20:29:32,TX-8PL6F2Z47N6A
10330,1379,1,,72464.16,GATEWAY,PAID,2025-07-01 09:08:41,TX-BFDV5OMHUAMD
10331,956,1,,79385.28,GATEWAY,PAID,2025-03-27 21:41:55,TX-997Q5AJ996Q3
10332,1177,2,1,14229.6,CASH,PAID,2024-05-15 08:38:45,TX-VF5XKC71WIL4
10333,476,2,4,54450.0,CASH,PAID,2025-09-09 04:53:45,TX-TU7H25BSCSX1
10334,1393,1,,37074.0,CARD,PAID,2024-10-27 04:21:11,TX-7ZUI5INGHB3X
10335,311,2,1,37352.7,TRANSFER,PAID,2024-06-08 06:21:00,TX-P5BB6HAPZ20R
10336,546,2,1,105633.0,CASH,PAID,2025-06-17 08:34:23,TX-T4EYC61X8DVK
10337,187,1,,73800.0,CARD,PAID,2024-07-04 20:18:14,TX-BWD64H6V9FK2
10338,515,2,4,28459.2,CASH,PAID,2025-02-23 22:34:05,TX-Y82ICSCBADB2
10339,641,2,4,13794.0,CARD,PAID,2025-07-30 18:44:24,TX-K8SV9KP88HYD
10340,1169,1,,30782.16,GATEWAY,PAID,2025-05-27 12:06:29,TX-9W101PQQRKVF
10341,459,2,4,29040.0,TRANSFER,PAID,2024-04-25 23:16:29,TX-EYMD1ZP5NBL1
10342,190,1,,44760.0,CARD,PAID,2025-05-13 02:51:41,TX-50XF3H3LROJ9
10343,781,1,,27636.0,GATEWAY,PAID,2025-06-15 04:11:07,TX-0TUP7GSFKPGV
10344,581,2,1,78408.0,CASH,PAID,2025-08-15 01:14:43,TX-486FJ83HTTLT
10345,1105,1,,147043.8,GATEWAY,PAID,2024-10-22 03:01:51,TX-C2PZW6DUJUTU
10346,1144,1,,52627.5,CARD,PAID,2025-04-20 02:18:42,TX-4K5T82BBDC3F
10347,359,1,,36474.0,CARD,PAID,2024-09-20 19:41:13,TX-FTRY4GFIO8YC
10348,517,1,,60804.6,CARD,PAID,2024-03-23 00:24:12,TX-CHPW6G0RZ97M
10349,589,1,,18351.75,GATEWAY,PAID,2024-05-28 22:17:29,TX-73O3QYR53SWB
10350,777,2,3,29040.0,CASH,PAID,2024-10-17 05:55:39,TX-MK1CAYSIQ60Q
10351,67,1,,79025.1,CARD,FAILED,,
10352,1268,2,1,13721.4,CARD,FAILED,,
10353,121,2,4,43560.0,CASH,PAID,2024-06-12 06:28:30,TX-AZ7FN7LPCIR8
10354,140,1,,48816.0,CARD,PAID,2025-03-17 07:57:16,TX-UH8BBEW6K950
10355,1453,1,,62247.0,GATEWAY,PAID,2024-03-27 17:04:19,TX-ODGE7OWSD24P
10356,1337,2,1,81892.8,CARD,PAID,2024-04-19 22:38:52,TX-I6PA1G0OV6YI
10357,1223,2,4,32670.0,CASH,REFUNDED,2024-04-29 01:55:25,TX-CLDXB36LXZGG
10358,897,1,,43588.8,GATEWAY,FAILED,,
10359,1098,1,,39204.0,CARD,FAILED,,
10360,1134,2,3,83490.0,CASH,PAID,2025-03-16 08:09:10,TX-OO7DYXO9CZ5H
10361,679,2,4,14701.5,TRANSFER,PAID,2025-05-21 04:54:44,TX-F5RKUJE578O8
10362,672,1,,46638.0,CARD,PAID,2025-09-09 11:33:40,TX-95Q3IA49ZXZF
10363,1405,1,,28342.8,CARD,PAID,2025-09-23 15:03:16,TX-G2ORVD6JUUI0
10364,922,2,3,56029.05,CARD,PAID,2024-02-02 06:53:41,TX-RF6K2MVN2TUD
10365,33,1,,35385.0,GATEWAY,REFUNDED,2024-06-17 07:14:33,TX-NUR4TXJJYG9T
10366,109,2,4,53361.0,TRANSFER,PAID,2025-02-15 04:22:23,TX-ACIOQVOT5TOO
10367,423,1,,73400.7,GATEWAY,PAID,2025-07-14 07:12:59,TX-2EU7PJ0P2X0F
10368,1254,1,,99573.0,GATEWAY,FAILED,,
10369,895,1,,65731.8,GATEWAY,PAID,2025-09-26 04:17:25,TX-2MLRO1PPF7GX
10370,745,2,4,43560.0,CARD,PAID,2024-03-04 04:46:26,TX-ZOL19XM0IZXT
10371,363,2,4,51455.25,TRANSFER,PAID,2024-05-15 07:26:28,TX-TOOZR7D8NA73
10372,700,2,1,31944.0,CASH,PAID,2024-05-25 19:35:05,TX-7DC8MQX81ROF
10373,126,1,,39315.0,CARD,FAILED,,
10374,296,2,4,56900.25,CARD,FAILED,,
10375,185,2,3,13721.4,TRANSFER,FAILED,,
10376,492,1,,69090.6,CARD,PAID,2025-07-05 06:37:54,TX-GSLL3IXVTKO6
10377,745,1,,37500.0,CARD,PAID,2024-12-28 16:49:24,TX-4EOD4Z64FX6D
10378,581,2,3,18150.0,TRANSFER,PAID,2025-06-06 10:32:17,TX-K4XH429C1JRG
10379,553,2,3,42688.8,CASH,PAID,2025-06-29 14:44:26,TX-4J625AAVX723
10380,386,2,4,24829.2,CARD,PAID,2024-04-27 16:08:49,TX-MEXVCJG0MALW
10381,838,1,,65340.0,GATEWAY,PAID,2025-01-24 13:50:39,TX-UK7YA5G1O9YV
10382,126,2,2,32270.7,CARD,PAID,2024-06-06 08:40:07,TX-W7FYWDBX6DE8
10383,866,1,,42282.0,CARD,PAID,2024-12-07 11:26:49,TX-UJ0SWM3Y9PQ1
10384,1010,1,,90561.0,GATEWAY,PAID,2025-03-20 21:13:30,TX-TVAPWUEE9Z3G
10385,224,1,,55350.0,CARD,PAID,2024-10-28 00:03:30,TX-RPK5CVIQG2SU
10386,1263,2,3,14520.0,CARD,PAID,2024-11-17 07:53:58,TX-25KRR7HTT39R
10387,570,1,,45723.24,CARD,REFUNDED,2025-02-26 05:52:08,TX-03CSJTLAMYIE
10388,650,2,4,28459.2,CARD,FAILED,,
10389,1348,1,,15294.0,GATEWAY,PAID,2025-02-17 15:44:58,TX-JBQTV1429NVS
10390,72,2,2,14941.08,CASH,REFUNDED,2025-01-19 20:00:09,TX-VVUZE54V2ND7
10391,238,1,,34414.5,CARD,PAID,2025-03-18 15:57:45,TX-B06P63N4ZMJ9
10392,809,1,,73237.35,GATEWAY,PAID,2024-03-03 07:33:16,TX-MAVV4GZ8WANP
10393,542,1,,29940.0,CARD,PAID,2025-08-22 21:13:08,TX-1BTMYL5B0G0Z
10394,1471,2,1,59895.0,CASH,PAID,2025-08-15 21:09:16,TX-K6R2LNJ9KDUI
10395,18,2,4,18150.0,TRANSFER,PAID,2025-04-21 08:43:52,TX-6UC87KG5OZ67
10396,93,1,,19050.0,GATEWAY,PAID,2024-12-20 17:12:41,TX-DEQSFARLA4RX
10397,666,1,,53227.5,CARD,PAID,2025-08-04 18:54:29,TX-NWPZJCHWSIPW
10398,147,2,2,54450.0,CARD,PAID,2024-02-11 17:10:45,TX-OTXM1KNCA1SM
10399,168,1,,146037.0,GATEWAY,FAILED,,
10400,305,1,,40704.0,GATEWAY,PENDING,,
10401,816,1,,44169.6,GATEWAY,PAID,2024-05-21 06:48:22,TX-UAMY4BI96TNG
10402,1173,2,4,14229.6,CARD,PAID,2024-11-09 06:04:57,TX-MVGLOUAQ1P8A
10403,524,2,2,84724.2,TRANSFER,PAID,2024-09-18 14:17:52,TX-PY4PR8R9K63J
10404,688,1,,61603.2,CARD,PAID,2025-06-28 03:43:03,TX-H95GH4RZLJEX
10405,245,1,,35022.0,GATEWAY,PAID,2025-08-28 00:10:53,TX-KAGW6IR0RNVP
10406,422,2,1,24829.2,CASH,PAID,2024-08-06 14:23:18,TX-X6GW88LI8IU7
10407,716,2,4,56482.8,CASH,PAID,2025-09-28 18:42:58,TX-WHSJM9A7F0UF
10408,744,2,3,34485.0,CASH,PAID,2025-06-30 03:10:08,TX-WYVRFIT8DERA
10409,614,2,1,28459.2,TRANSFER,PAID,2024-09-20 18:10:51,TX-JF9CPFTRAF55
10410,716,1,,29949.6,CARD,PAID,2024-11-18 05:09:07,TX-HKN5IFH3ZKHK
10411,258,2,4,11761.2,CARD,PAID,2025-06-10 12:51:04,TX-73RZC9EPUDCV
10412,1139,2,4,31036.5,CARD,PAID,2024-03-25 11:08:12,TX-M77XO3522MKO
10413,171,1,,27336.0,GATEWAY,FAILED,,
10414,896,1,,15429.6,CARD,PAID,2025-02-05 02:10:24,TX-IQ74L0ONPMR9
10415,1332,1,,19050.0,CARD,REFUNDED,2025-07-23 12:13:41,TX-9IQZJGI8FZGH
10416,682,1,,58697.1,CARD,PAID,2024-10-20 02:06:05,TX-SPTQY11733XD
10417,1265,2,1,42688.8,CASH,PAID,2025-09-26 16:27:45,TX-E8PFK0YTK9U4
10418,234,1,,14694.0,GATEWAY,PAID,2024-02-19 02:23:41,TX-TRY4YUQIMWBO
10419,1145,1,,44188.8,GATEWAY,PAID,2024-02-09 21:08:07,TX-OJ0NZB8H8S5K
10420,965,1,,17242.5,GATEWAY,PAID,2025-03-29 01:53:04,TX-HS8VAJBFAJWU
10421,47,1,,27036.0,CARD,PAID,2025-05-05 13:34:54,TX-9AILA7RWVCIF
10422,501,1,,30540.0,GATEWAY,PAID,2025-05-26 05:40:43,TX-OVA533UQUQND
10423,716,1,,44760.0,CARD,PAID,2025-05-14 06:15:21,TX-6CEKN316YP7E
10424,848,1,,17172.0,GATEWAY,FAILED,,
10425,574,2,2,59895.0,CASH,PAID,2025-04-30 09:57:46,TX-X3ODWJZI46CW
10426,361,1,,15420.0,CARD,PAID,2025-09-20 19:19:38,TX-GOITGL61QS3Q
10427,565,2,2,86902.2,TRANSFER,PAID,2024-01-11 23:26:34,TX-JAIVXWIK5NJU
10428,1233,1,,35937.0,CARD,PAID,2024-09-15 14:51:34,TX-Y9AOR6UZ7XS6
10429,433,2,2,36300.0,CARD,PAID,2024-08-31 05:50:49,TX-PHMSVIYYBBD7
10430,66,1,,29359.2,CARD,PAID,2025-01-29 01:46:02,TX-6ZEMLIRGGKXS
10431,898,2,1,39204.0,CASH,PAID,2025-03-05 12:41:51,TX-0O940JB97OTA
10432,1130,1,,69870.0,GATEWAY,PAID,2025-08-19 12:49:38,TX-AD4FAYJV711D
10433,892,1,,82030.5,GATEWAY,PAID,2024-06-23 08:27:59,TX-ES5JBZYWRJ98
10434,972,2,1,16008.3,TRANSFER,PAID,2024-03-20 12:41:57,TX-TAKJPJLA5Z6M
10435,486,1,,97939.5,CARD,PAID,2024-09-03 04:34:54,TX-CBAOS5R1HRMI
10436,173,1,,54561.0,GATEWAY,PAID,2025-08-21 07:29:41,TX-ZU28WU3IEIP7
10437,238,2,4,12806.64,TRANSFER,PAID,2024-06-20 12:02:56,TX-BG0JAIOF9HSI
10438,992,1,,39204.0,GATEWAY,PAID,2025-09-19 22:45:08,TX-UI87NGZI21NY
10439,341,1,,80370.3,CARD,PAID,2025-01-29 12:08:33,TX-87LIJYWQO2HO
10440,1321,2,3,60679.08,CARD,PAID,2025-04-25 06:23:24,TX-MDFM5BQ5YQZ8
10441,1334,2,2,17787.0,CARD,PAID,2024-09-06 05:14:08,TX-26X88II8NC65
10442,315,2,1,106213.8,CARD,FAILED,,
10443,839,1,,54805.5,GATEWAY,PAID,2024-04-28 18:50:00,TX-0AGMFTE6XW27
10444,643,1,,67469.28,CARD,PAID,2024-04-11 06:47:39,TX-FDDOZMII8LWN
10445,196,2,2,23522.4,CARD,PAID,2024-05-22 21:30:57,TX-Z8655XIJNAMW
10446,1194,2,2,39857.4,CASH,PAID,2024-03-25 08:38:34,TX-58TRKPCP1T0V
10447,1331,2,2,38115.0,CASH,PAID,2024-09-27 00:51:27,TX-2RLSNN69OIZ0
10448,1253,2,1,13068.0,CASH,PAID,2024-10-16 01:56:36,TX-W4781DXDCQS7
10449,878,1,,27036.0,GATEWAY,REFUNDED,2024-08-23 09:07:10,TX-1N9A38QTTBHG
10450,862,1,,45060.0,GATEWAY,PAID,2025-02-20 19:56:45,TX-JDNP258DRRZ1
10451,714,2,4,29403.0,TRANSFER,PAID,2024-07-18 04:35:00,TX-3N5RC7M6A1YL
10452,534,2,4,85486.5,TRANSFER,PAID,2024-07-05 08:33:24,TX-Q5ZOOBTSA28C
10453,1062,2,3,34303.5,CARD,PAID,2024-05-14 19:01:38,TX-TDOYSAVXTMLL
10454,1234,2,2,45375.0,CASH,PAID,2025-04-01 15:11:28,TX-GFAE6EDJUZNS
10455,947,1,,54261.0,CARD,PAID,2024-08-21 19:27:19,TX-RRBDPAT50Y9R
10456,880,2,4,16335.0,CASH,PAID,2025-04-23 09:22:39,TX-FINOANV5JC9I
10457,1195,1,,53653.5,CARD,PAID,2025-01-19 02:20:56,TX-UDERQ0HRI06X
10458,862,1,,14268.0,GATEWAY,PAID,2024-11-07 18:09:40,TX-ZUGB5T9P9P3Q
10459,897,1,,40704.0,GATEWAY,PAID,2025-09-15 05:43:20,TX-8FEK02DGZXUG
10460,594,1,,19468.5,CARD,PAID,2024-04-08 12:50:22,TX-5UBP7EE6WIYZ
10461,1234,1,,43560.0,GATEWAY,PAID,2024-01-31 05:29:30,TX-CQ5TDEYOG9Z7
10462,952,2,1,31036.5,CARD,PAID,2024-12-03 03:18:26,TX-0TVUYXS4M2RR
10463,410,2,3,18676.35,CARD,PAID,2025-08-11 07:28:08,TX-AQD1SFG6ZN5Q
10464,951,2,2,41164.2,CASH,PAID,2025-04-26 18:41:22,TX-JMW7DRIPETI3
10465,71,2,2,36209.25,CASH,PAID,2025-07-27 20:57:01,TX-ODG8BQB07E1U
10466,1245,1,,99425.7,CARD,FAILED,,
10467,244,2,3,38419.92,CASH,PAID,2024-04-11 09:28:51,TX-84M2Y2BE2N1N
10468,776,2,1,53361.0,CARD,PAID,2024-04-07 06:24:13,TX-DNIYFTQFGNKU
10469,1245,2,3,56900.25,CARD,PAID,2025-06-02 09:43:38,TX-UAGR0LNTIY0K
10470,822,2,4,39204.0,CARD,FAILED,,
10471,602,2,4,13068.0,TRANSFER,PAID,2024-02-07 13:15:02,TX-HQO3E6RBQACA
10472,803,1,,60732.0,GATEWAY,PAID,2025-02-01 15:42:07,TX-GB5NZOR6PSLW
10473,1309,2,1,49005.0,TRANSFER,PAID,2025-03-10 02:51:24,TX-Z5RBKY8XOEGX
10474,204,1,,15429.6,CARD,PAID,2025-09-12 00:52:59,TX-XH963OPH2RT3
10475,1489,1,,18051.75,GATEWAY,PAID,2024-06-23 15:08:52,TX-TR8MGTYZ3S8A
10476,8,1,,50205.0,GATEWAY,PAID,2025-07-10 01:38:00,TX-2HOSXX2MJUFW
10477,196,1,,15901.5,GATEWAY,PAID,2025-07-29 03:14:19,TX-EQFZHEN4MH16
10478,479,1,,56991.0,CARD,PAID,2024-05-17 11:00:07,TX-ELL9YADGMZI4
10479,1107,1,,28996.2,GATEWAY,PAID,2024-09-11 20:25:39,TX-19FZE2BIHJSS
10480,384,2,4,26136.0,CASH,PAID,2024-12-26 20:17:20,TX-3F5K0LAK0EVL
10481,206,1,,96215.25,GATEWAY,FAILED,,
10482,928,2,1,15173.4,TRANSFER,PAID,2024-02-16 20:06:40,TX-JER5BCA74UCL
10483,672,1,,16146.0,GATEWAY,PAID,2025-09-20 08:47:47,TX-V6HBLYKBB7R2
10484,876,2,2,30492.0,CARD,PAID,2024-07-16 02:31:21,TX-8ZKGDELK1TE9
10485,980,1,,51185.1,GATEWAY,PAID,2024-12-10 01:54:41,TX-UUTQWTN898XT
10486,471,1,,89554.2,GATEWAY,PAID,2024-12-02 16:54:32,TX-1BQ43Z1ALLG0
10487,32,2,4,115749.81,CASH,PAID,2024-01-24 10:42:02,TX-Q2E1VS883ET8
10488,714,1,,19650.0,GATEWAY,PAID,2024-09-11 08:20:18,TX-6JK1QCLIH7YU
10489,53,2,2,53361.0,CARD,PAID,2024-10-28 15:09:50,TX-BQVBR5E2MX4Q
10490,140,2,1,47033.91,TRANSFER,REFUNDED,2024-08-18 09:03:04,TX-W8AA7N8SWZG6
10491,986,1,,120808.5,CARD,PAID,2024-06-02 14:30:56,TX-IP69S87LL4GQ
10492,1103,1,,56076.0,GATEWAY,FAILED,,
10493,1034,2,2,29040.0,CARD,PAID,2025-08-14 00:53:11,TX-1DX38YBCV1G1
10494,275,2,4,100079.1,CASH,REFUNDED,2025-01-07 05:02:50,TX-HHZE0YMT12BB
10495,263,2,4,45520.2,CASH,PAID,2025-02-21 18:23:58,TX-9PKJG0BZR0Z3
10496,922,2,4,67155.0,CARD,PAID,2025-04-25 20:46:58,TX-GN06F35A1M3X
10497,1068,2,3,16335.0,CASH,PAID,2024-10-10 14:24:01,TX-BKEF608I9X7N
10498,1316,1,,17535.0,CARD,PAID,2025-03-31 07:40:22,TX-EUQYG315IN3Y
10499,506,1,,36592.5,CARD,PAID,2024-03-31 14:16:07,TX-TS626MARL20C
10500,1258,1,,28788.0,GATEWAY,PAID,2025-07-07 20:34:57,TX-IX89BRR0BVB2
10501,349,1,,33216.6,GATEWAY,PAID,2025-03-16 10:56:47,TX-O0PDVEQPBXWZ
10502,476,2,2,69420.12,CASH,PAID,2024-04-27 07:05:16,TX-430I2ZAXS8FI
10503,1468,1,,19957.5,CARD,PAID,2025-08-07 08:07:39,TX-1MMQ34FCW7MP
10504,885,1,,87366.6,GATEWAY,PAID,2025-10-02 16:18:27,TX-ECU99W6F70B9
10505,1288,2,1,30492.0,TRANSFER,FAILED,,
10506,1439,2,4,30492.0,CASH,PAID,2024-11-12 22:08:44,TX-6865RSZXU1UA
10507,730,2,2,44823.24,TRANSFER,PAID,2024-07-27 23:25:42,TX-BARYYGG4SMFU
10508,194,2,4,107901.75,CASH,PAID,2024-02-28 11:44:08,TX-XMVB4WGX4S8M
10509,163,1,,27636.0,GATEWAY,PAID,2025-06-13 15:49:41,TX-NL9AYM8RVN3W
10510,286,2,2,46554.75,CASH,PAID,2025-07-05 18:30:45,TX-BN9GI4NSDAJT
10511,107,1,,73219.2,CARD,PENDING,,
10512,1039,1,,77384.1,GATEWAY,PAID,2025-05-30 08:49:09,TX-QAWC7H8J4TRN
10513,411,1,,15429.6,GATEWAY,REFUNDED,2025-07-29 13:47:44,TX-SIHS0H7S1JF3
10514,385,1,,13706.64,GATEWAY,PAID,2024-08-14 07:50:42,TX-5WER1314HQ1R
10515,713,1,,18742.5,CARD,FAILED,,
10516,819,1,,55950.0,GATEWAY,PAID,2024-10-13 07:56:55,TX-WXRZ4JD9TXQI
10517,315,2,2,15173.4,CASH,PAID,2025-03-13 09:18:21,TX-SVLIIQ75NQSV
10518,130,1,,29949.6,CARD,REFUNDED,2025-06-24 21:26:27,TX-M2R3ZRUFYKXY
10519,895,2,1,17787.0,CARD,PAID,2024-07-11 08:44:30,TX-QI1QJS4KJCR5
10520,1337,1,,78664.2,CARD,PAID,2024-07-19 11:29:59,TX-QVL2SIX6HDWG
10521,919,2,2,56029.05,CARD,PAID,2025-08-18 23:20:21,TX-RZWRG6YTHQTB
10522,318,2,4,26136.0,CASH,REFUNDED,2025-07-03 09:28:31,TX-A9W2RA4QGL7M
10523,354,1,,39133.5,CARD,PAID,2024-06-25 17:48:54,TX-MR5ZRMIS67ZP
10524,906,2,3,58080.0,CARD,PAID,2024-02-10 14:47:30,TX-4NMM0WRFCCB6
10525,963,2,2,36300.0,CASH,PAID,2024-05-07 23:32:25,TX-TBNO1O4C9KHU
10526,913,1,,50205.0,CARD,PAID,2025-08-31 00:21:31,TX-N74M5QTANY5F
10527,1382,2,2,34394.25,CARD,PAID,2024-11-26 07:43:27,TX-KXWFO7H0B530
10528,1044,1,,29635.08,CARD,PAID,2024-01-21 00:41:13,TX-K4NP97IR22KI
10529,431,1,,95715.6,GATEWAY,PAID,2025-01-20 14:50:13,TX-I7SKJU5NXGNI
10530,2,1,,17535.0,CARD,PAID,2025-07-08 13:58:08,TX-MFRBRPM9I738
10531,983,2,1,43560.0,CASH,PAID,2024-10-02 03:21:13,TX-PX7JTQBTUY79
10532,669,1,,28788.0,GATEWAY,PAID,2024-06-28 13:38:47,TX-I0RXKX5MNVNR
10533,436,2,2,14520.0,CARD,REFUNDED,2025-09-16 02:07:10,TX-NWXM5KCGTMEE
10534,27,1,,99210.0,GATEWAY,PAID,2024-06-19 09:15:19,TX-A3AVIAR2TLCC
10535,96,1,,55350.0,GATEWAY,PAID,2024-07-29 14:55:13,TX-JNLUUPWMPF09
10536,827,2,3,54595.2,CASH,FAILED,,
10537,375,2,1,34303.5,CARD,PAID,2024-06-04 15:31:55,TX-9866H65WP44S
10538,1236,1,,18142.5,GATEWAY,PAID,2024-05-16 19:11:26,TX-LNAB6OUQGANY
10539,1232,2,3,27588.0,CASH,PAID,2024-07-10 23:56:47,TX-20LTWNEEHNFH
10540,731,1,,89572.35,CARD,PAID,2024-01-26 04:39:31,TX-U8E05LHCX8A0
10541,898,1,,30240.0,GATEWAY,PAID,2024-10-12 11:53:47,TX-DJFHITAC1B8H
10542,1169,2,4,17787.0,CASH,PAID,2024-07-01 07:08:42,TX-SQBS9TB7U90A
10543,826,1,,30303.0,GATEWAY,PAID,2024-04-28 13:11:35,TX-8UJK15MCKZHV
10544,593,1,,16146.0,CARD,PAID,2025-07-27 06:14:15,TX-6OIZKUESZ1IT
10545,751,1,,30240.0,GATEWAY,PENDING,,
10546,1316,2,2,53361.0,CARD,FAILED,,
10547,907,2,3,36300.0,TRANSFER,PAID,2024-07-08 06:53:58,TX-MRHKZUCP715W
10548,1110,1,,38833.5,CARD,PAID,2024-12-30 05:09:01,TX-X3S38BFS1LDX
10549,855,2,4,36300.0,CASH,PAID,2024-01-17 03:56:18,TX-8D95I8TE1QU4
10550,1244,1,,44188.8,CARD,PAID,2024-11-14 03:03:40,TX-5X9EK9595X9T
10551,722,1,,32670.0,GATEWAY,PAID,2025-01-18 00:57:32,TX-HMT1CVY0U9SD
10552,119,1,,27588.0,GATEWAY,PAID,2024-02-12 19:25:07,TX-KIOCM0QHVF6S
10553,228,1,,37200.0,CARD,PAID,2025-04-22 17:51:14,TX-1PACGYU25Q0F
10554,166,2,2,26862.0,CASH,PAID,2025-02-21 20:00:00,TX-HR7BOOV0XXTP
10555,460,2,1,51727.5,CASH,PAID,2025-09-25 21:49:40,TX-EXJOSVV4XKEN
10556,1371,1,,40704.0,GATEWAY,PAID,2025-06-02 13:26:37,TX-53PG8KCYXPCR
10557,301,2,4,49005.0,CARD,PAID,2024-03-09 07:07:46,TX-6X9KT57D85H0
10558,1280,1,,52927.5,CARD,REFUNDED,2024-07-08 06:02:40,TX-HAK2XZUN2M9G
10559,793,1,,13314.6,CARD,PAID,2025-05-21 12:16:31,TX-YK6GFR8N3D3Q
10560,906,1,,15429.6,CARD,REFUNDED,2024-10-09 10:52:01,TX-MZ9VWBESPO19
10561,68,1,,30240.0,GATEWAY,PAID,2025-09-11 09:52:26,TX-47180D3501HI
10562,585,1,,53849.52,CARD,PAID,2025-08-16 23:51:17,TX-401TV7CV98IQ
10563,367,1,,29659.2,GATEWAY,PAID,2024-10-31 08:14:37,TX-6068I284C5UX
10564,624,1,,89012.04,GATEWAY,PAID,2024-03-30 09:14:40,TX-QQAQLV4599D0
10565,1411,1,,46478.52,GATEWAY,PAID,2025-01-15 10:47:13,TX-IDMGI4FGJOHG
10566,1102,1,,19866.75,CARD,PAID,2024-06-26 17:07:58,TX-V3YE99EXW1U8
10567,1345,1,,70489.44,GATEWAY,PAID,2025-05-06 23:24:04,TX-T42T7EM57AYG
10568,302,2,4,34485.0,CASH,PAID,2025-04-15 04:13:12,TX-7FLNTAQWZAGD
10569,792,2,1,29040.0,CARD,PAID,2024-05-30 21:26:58,TX-MO3QC1813003
10570,1375,2,1,67155.0,CARD,PAID,2024-06-09 19:42:22,TX-G29ZKGMQJBU2
10571,1012,2,3,83853.0,TRANSFER,PAID,2024-01-23 15:51:39,TX-OFNBHPCDLO6C
10572,620,1,,18442.5,CARD,PAID,2024-03-14 17:30:54,TX-HSG7BEKIV3IS
10573,414,1,,18051.75,CARD,PAID,2025-04-22 14:30:30,TX-CUDBP4SEO8OI
10574,905,2,3,14520.0,CASH,PAID,2025-09-06 01:57:11,TX-YL6PX2ZYTJTK
10575,1104,1,,55650.0,GATEWAY,PAID,2024-02-12 12:25:26,TX-ALB69JKGEM0D
10576,213,2,4,13068.0,CARD,PAID,2024-02-11 19:46:27,TX-XZBC968PP21Z
10577,669,1,,19050.0,GATEWAY,PAID,2024-05-10 13:25:32,TX-MUMBTWC87WS1
10578,1201,1,,69163.2,CARD,PAID,2024-06-05 07:50:01,TX-HGLQ73OO7R23
10579,1177,2,4,44286.0,TRANSFER,PAID,2024-09-03 01:18:56,TX-AMZLWFLZFBJ5
10580,584,1,,33570.0,GATEWAY,PAID,2025-03-27 12:13:01,TX-P3KEPOT29G34
